Wavelength [nm], Irradiance
8.297462179872293291e+02,1.686447627712657216e-01
8.296446120681304137e+02,1.692159558712530709e-01
8.295428886641756208e+02,1.662008722934626981e-01
8.294410478420566051e+02,1.691180370541123801e-01
8.293390896684654763e+02,1.674901367191484192e-01
8.292370142100937755e+02,1.688650801098322829e-01
8.291348215336336125e+02,1.684040456791282003e-01
8.290325117057766420e+02,1.689344392719736021e-01
8.289300847932146326e+02,1.696606704991003578e-01
8.288275408626396938e+02,1.683469263691294571e-01
8.287248799807433670e+02,1.675227763248619828e-01
8.286221022142176480e+02,1.661763925891775184e-01
8.285192076297543053e+02,1.665599079563118978e-01
8.284161962940451076e+02,1.699993064083785976e-01
8.283130682737820507e+02,1.725125560483229403e-01
8.282098236356569032e+02,1.723126384633273667e-01
8.281064624463614336e+02,1.689181194691168064e-01
8.280029847725875243e+02,1.676206951420026736e-01
8.278993906810270573e+02,1.705500997547949593e-01
8.277956802383718014e+02,1.717373654126258253e-01
8.276918535113135249e+02,1.677879731212846837e-01
8.275879105665441102e+02,1.696484306469577819e-01
8.274838514707554395e+02,1.675554159305755464e-01
8.273796762906393951e+02,1.679307713962815418e-01
8.272753850928876318e+02,1.688324405041187193e-01
8.271709779441921455e+02,1.678532523327118109e-01
8.270664549112445911e+02,1.666211072170248053e-01
8.269618160607369646e+02,1.700809054226624928e-01
8.268570614593610344e+02,1.688813999126890508e-01
8.267521911738086828e+02,1.689874786312581256e-01
8.266472052707716784e+02,1.699911465069501859e-01
8.265421038169417898e+02,1.671555807605843991e-01
8.264368868790110128e+02,1.683714060734146367e-01
8.263315545236711159e+02,1.689425991734019861e-01
8.262261068176138679e+02,1.688854798634032428e-01
8.261205438275311508e+02,1.710641735447835654e-01
8.260148656201147332e+02,1.667312658863080999e-01
8.259090722620566112e+02,1.663763101741730921e-01
8.258031638200484394e+02,1.688487603069754872e-01
8.256971403607822140e+02,1.703053027119432461e-01
8.255910019509495896e+02,1.727899926968882172e-01
8.254847486572424486e+02,1.693465142941073254e-01
8.253783805463526733e+02,1.690364380398284849e-01
8.252718976849721457e+02,1.683754860241288287e-01
8.251653001397925209e+02,1.670250223377301724e-01
8.250585879775057947e+02,1.703991415783697450e-01
8.249517612648038494e+02,1.683224466648442774e-01
8.248448200683782261e+02,1.681143691784203198e-01
8.247377644549210345e+02,1.686243630176947339e-01
8.246305944911240431e+02,1.694485130619622082e-01
8.245233102436790205e+02,1.685305241512682628e-01
8.244159117792778488e+02,1.673269386905806289e-01
8.243083991646122968e+02,1.744913321447076893e-01
8.242007724663742465e+02,1.698646680348101512e-01
8.240930317512555803e+02,1.669760629291598131e-01
8.239851770859479529e+02,1.700074663098069816e-01
8.238772085371434741e+02,1.682490075519887662e-01
8.237691261715337987e+02,1.699748267040934180e-01
8.236609300558106952e+02,1.676125352405742897e-01
8.235526202566660459e+02,1.702277836483735152e-01
8.234441968407918466e+02,1.704929804447962161e-01
8.233356598748797524e+02,1.699177073940946747e-01
8.232270094256215316e+02,1.725451956540365039e-01
8.231182455597092940e+02,1.699013875912379068e-01
8.230093683438345806e+02,1.679022117412821702e-01
8.229003778446893875e+02,1.712518512776365631e-01
8.227912741289654832e+02,1.699625868519508420e-01
8.226820572633547499e+02,1.736794219525828187e-01
8.225727273145490699e+02,1.692649152798234302e-01
8.224632843492400980e+02,1.692118759205388789e-01
8.223537284341197164e+02,1.709132153683583510e-01
8.222440596358799212e+02,1.695137922733893354e-01
8.221342780212123671e+02,1.675554159305755464e-01
8.220243836568089364e+02,1.688487603069754872e-01
8.219143766093615113e+02,1.714028094540618052e-01
8.218042569455618604e+02,1.687590013912631803e-01
8.216940247321017523e+02,1.680450100162790006e-01
8.215836800356732965e+02,1.711172129040681167e-01
8.214732229229679206e+02,1.723493580197551223e-01
8.213626534606778478e+02,1.693301944912505574e-01
8.212519717154946193e+02,1.707704170933615206e-01
8.211411777541102310e+02,1.679715709034234894e-01
8.210302716432164516e+02,1.683224466648442774e-01
8.209192534495050495e+02,1.707296175862195453e-01
8.208081232396680207e+02,1.684897246441262875e-01
8.206968810803971337e+02,1.702645032048012985e-01
8.205855270383840434e+02,1.688161207012619236e-01
8.204740611803208594e+02,1.710682534954977851e-01
8.203624835728992366e+02,1.679022117412821702e-01
8.202507942828110572e+02,1.712926507847785107e-01
8.201389933767482034e+02,1.709499349247861066e-01
8.200270809214024439e+02,1.706561784733640341e-01
8.199150569834655471e+02,1.695545917805312830e-01
8.198029216296295090e+02,1.704073014797981289e-01
8.196906749265859844e+02,1.700972252255192885e-01
8.195783169410269693e+02,1.674166976062929080e-01
8.194658477396441185e+02,1.678287726284266590e-01
8.193532673891294280e+02,1.739282989461487239e-01
8.192405759561746663e+02,1.703501821697993857e-01
8.191277735074717157e+02,1.684856446934120955e-01
8.190148601097122310e+02,1.681551686855622674e-01
8.189018358295883218e+02,1.707744970440757126e-01
8.187887007337915293e+02,1.723044785618989827e-01
8.186754548890138494e+02,1.706847381283634058e-01
8.185620983619471644e+02,1.685672437076960184e-01
8.184486312192831292e+02,1.710804933476403611e-01
8.183350535277137396e+02,1.671066213520140675e-01
8.182213653539307643e+02,1.678777320369969905e-01
8.181075667646260854e+02,1.698197885769539839e-01
8.179936578264913578e+02,1.698809878376669191e-01
8.178796386062186912e+02,1.667679854427358555e-01
8.177655091704996266e+02,1.698238685276681759e-01
8.176512695860261601e+02,1.731612682118799929e-01
8.175369199194901739e+02,1.711743322140668599e-01
8.174224602375833229e+02,1.706031391140795106e-01
8.173078906069976028e+02,1.707826569455040966e-01
8.171932110944247825e+02,1.697667492176694604e-01
8.170784217665567439e+02,1.686202830669805419e-01
8.169635226900851421e+02,1.690364380398284849e-01
8.168485139317019730e+02,1.705215400997955877e-01
8.167333955580991187e+02,1.724105572804680575e-01
8.166181676359682342e+02,1.708928156147873634e-01
8.165028302320013154e+02,1.698034687740972160e-01
8.163873834128900171e+02,1.701584244862321960e-01
8.162718272453263353e+02,1.708316163540744559e-01
8.161561617960020385e+02,1.696973900555281412e-01
8.160403871316088953e+02,1.683102068127017015e-01
8.159245033188389016e+02,1.687467615391206044e-01
8.158085104243837122e+02,1.686937221798360809e-01
8.156924085149353232e+02,1.694648328648190039e-01
8.155761976571853893e+02,1.697504294148126647e-01
8.154598779178259065e+02,1.707255376355053533e-01
8.153434493635486433e+02,1.695464318791028990e-01
8.152269120610453683e+02,1.703134626133716301e-01
8.151102660770079638e+02,1.727736728940314492e-01
8.149935114781281982e+02,1.716312866940567228e-01
8.148766483310980675e+02,1.701992239933741713e-01
8.147596767026092266e+02,1.712151317212088075e-01
8.146425966593536714e+02,1.697667492176694604e-01
8.145254082680230567e+02,1.708030566990750843e-01
8.144081115953093786e+02,1.717496052647684013e-01
8.142907067079044054e+02,1.689956385326865373e-01
8.141731936724999059e+02,1.724064773297538655e-01
8.140555725557877622e+02,1.719128032933362193e-01
8.139378434244598566e+02,1.695994712383874503e-01
8.138200063452079576e+02,1.699625868519508420e-01
8.137020613847239474e+02,1.682490075519887662e-01
8.135840086096995947e+02,1.694689128155331959e-01
8.134658480868266679e+02,1.702277836483735152e-01
8.133475798827971630e+02,1.689507590748303700e-01
8.132292040643028486e+02,1.698361083798107796e-01
8.131107206980354931e+02,1.693954737026776847e-01
8.129921298506870926e+02,1.698565081333817395e-01
8.128734315889493018e+02,1.695994712383874503e-01
8.127546259795140031e+02,1.727614330418888455e-01
8.126357130890730787e+02,1.684693248905553276e-01
8.125166929843182970e+02,1.699666668026650340e-01
8.123975657319415404e+02,1.673799780498651524e-01
8.122783313986345775e+02,1.707051378819343934e-01
8.121589900510892903e+02,1.689711588284013577e-01
8.120395417559975613e+02,1.704685007405110642e-01
8.119199865800510452e+02,1.713579299962056379e-01
8.118003245899418516e+02,1.701584244862321960e-01
8.116805558523615218e+02,1.701421046833754280e-01
8.115606804340020517e+02,1.709417750233577227e-01
8.114406984015553235e+02,1.712926507847785107e-01
8.113206098217129920e+02,1.711212928547823087e-01
8.112004147611669396e+02,1.682122879955610106e-01
8.110801132866091621e+02,1.701502645848038120e-01
8.109597054647313144e+02,1.740017380590042351e-01
8.108391913622252787e+02,1.728307922040301647e-01
8.107185710457828236e+02,1.697953088726688320e-01
8.105978445820959450e+02,1.697789890698120363e-01
8.104770120378564116e+02,1.688161207012619236e-01
8.103560734797558780e+02,1.702889829090864504e-01
8.102350289744864540e+02,1.713946495526333935e-01
8.101138785887397944e+02,1.713864896512050096e-01
8.099926223892077815e+02,1.689752387791155497e-01
8.098712604425821837e+02,1.708112166005034682e-01
8.097497928155548834e+02,1.730143899861689705e-01
8.096282195748177628e+02,1.703093826626574381e-01
8.095065407870625904e+02,1.710152141362132339e-01
8.093847565189812485e+02,1.670250223377301724e-01
8.092628668372655056e+02,1.667312658863080999e-01
8.091408718086072440e+02,1.727655129926030375e-01
8.090187714996983459e+02,1.700972252255192885e-01
8.088965659772304662e+02,1.696076311398158343e-01
8.087742553078956007e+02,1.691139571033981881e-01
8.086518395583855181e+02,1.690609177441136646e-01
8.085293187953919869e+02,1.707010579312202014e-01
8.084066930856070030e+02,1.681592486362764871e-01
8.082839624957222213e+02,1.695097123226751434e-01
8.081611270924295241e+02,1.706235388676504705e-01
8.080381869424209071e+02,1.711498525097816803e-01
8.079151421123880255e+02,1.696851502033855374e-01
8.077919926690226475e+02,1.703624220219419616e-01
8.076687386790168830e+02,1.712232916226371915e-01
8.075453802090622730e+02,1.708438562062170318e-01
8.074219173258508135e+02,1.697667492176694604e-01
8.072983500960742731e+02,1.710437737912126055e-01
8.071746785864245339e+02,1.712559312283507551e-01
8.070509028635933646e+02,1.728267122533159728e-01
8.069270229942726473e+02,1.714558488133463288e-01
8.068030390451541507e+02,1.728430320561727684e-01
8.066789510829297569e+02,1.746830898282748790e-01
8.065547591742913482e+02,1.723697577733261099e-01
8.064304633859306932e+02,1.747279692861310185e-01
8.063060637845396741e+02,1.713620099469198299e-01
8.061815604368099457e+02,1.742914145597121156e-01
8.060569534094336177e+02,1.767720245939428947e-01
8.059322427691022313e+02,1.747361291875594025e-01
8.058074285825078960e+02,1.753685215482596871e-01
8.056825109163422667e+02,1.737651009175809058e-01
8.055574898372971120e+02,1.787834402960412350e-01
8.054323654120645415e+02,1.777920122724917507e-01
8.053071377073360964e+02,1.775227355253548578e-01
8.051818067898037725e+02,1.782530467031958332e-01
8.050563727261594522e+02,1.804806997931464874e-01
8.049308355830947903e+02,1.798564673338746145e-01
8.048051954273016690e+02,1.799666260031578813e-01
8.046794523254719707e+02,1.824390761359602764e-01
8.045536063442975774e+02,1.803256616660070810e-01
8.044276575504701441e+02,1.817250847609760966e-01
8.043016060106816667e+02,1.807091770331414327e-01
8.041754517916239138e+02,1.819576419516852339e-01
8.040491949599887676e+02,1.865067869980130688e-01
8.039228355824679966e+02,1.864088681808723780e-01
8.037963737257534831e+02,1.872738177322817998e-01
8.036698094565369956e+02,1.860090330108812307e-01
8.035431428415104165e+02,1.885426824043965610e-01
8.034163739473655141e+02,1.890200366379574115e-01
8.032895028407941709e+02,1.884814831436836258e-01
8.031625295884882689e+02,1.884366036858274862e-01
8.030354542571394632e+02,1.895545101815170053e-01
8.029082769134398632e+02,1.914190476579042954e-01
8.027809976240811238e+02,1.901746626900747139e-01
8.026536164557550137e+02,1.922309578500291660e-01
8.025261334751535287e+02,1.939649369035622017e-01
8.023985487489683237e+02,1.923696761743118044e-01
8.022708623438913946e+02,1.930673477464392163e-01
8.021430743266145100e+02,1.927287118371610042e-01
8.020151847638295521e+02,1.929204695207281939e-01
8.018871937222281758e+02,1.901093834786475867e-01
8.017591012685024907e+02,1.905336983529238859e-01
8.016309074693440380e+02,1.899135458443662050e-01
8.015026123914448135e+02,1.884121239815423066e-01
8.013742161014966996e+02,1.905540981064948736e-01
8.012457186661913511e+02,1.899217057457945890e-01
8.011171201522207639e+02,1.879633294029807999e-01
8.009884206262767066e+02,1.866006258644395677e-01
8.008596201550509477e+02,1.861722310394490487e-01
8.007307188052354832e+02,1.851196037551866291e-01
8.006017166435219679e+02,1.835651425330782072e-01
8.004726137366022840e+02,1.850951240509014772e-01
8.003434101511683139e+02,1.823125976638202139e-01
8.002141059539118260e+02,1.811987711188448869e-01
8.000847012115248162e+02,1.820392409659691291e-01
7.999551959906988259e+02,1.818270835288309795e-01
7.998255903581259645e+02,1.795953504881661056e-01
7.996958843804978869e+02,1.790037576346077686e-01
7.995660781245064754e+02,1.784937637953333545e-01
7.994361716568436123e+02,1.766822656782306156e-01
7.993061650442010659e+02,1.781469679846267584e-01
7.991760583532707187e+02,1.768903431646545732e-01
7.990458516507444529e+02,1.764986678960918098e-01
7.989155450033139232e+02,1.766577859739454359e-01
7.987851384776710120e+02,1.732183875218787361e-01
7.986546321405077151e+02,1.756745178518243633e-01
7.985240260585156875e+02,1.760988327261006625e-01
7.983933202983868114e+02,1.727532731404604616e-01
7.982625149268129690e+02,1.716353666447709425e-01
7.981316100104859288e+02,1.713905696019192015e-01
7.980006056160975731e+02,1.711906520169236279e-01
7.978695018103396706e+02,1.715496876797728276e-01
7.977382986599041033e+02,1.697749091190978443e-01
7.976069962314827535e+02,1.714721686162031244e-01
7.974755945917673898e+02,1.700401059155205452e-01
7.973440938074497808e+02,1.697137098583849091e-01
7.972124939452218086e+02,1.707255376355053533e-01
7.970807950717753556e+02,1.685346041019824548e-01
7.969489972538021902e+02,1.698687479855243432e-01
7.968171005579941948e+02,1.704399410855116925e-01
7.966851050510431378e+02,1.707540972905047250e-01
7.965530107996409015e+02,1.706194589169362785e-01
7.964208178704793681e+02,1.695015524212467595e-01
7.962885263302503063e+02,1.697096299076707171e-01
7.961561362456454845e+02,1.707418574383621490e-01
7.960236476833567849e+02,1.709458549740719147e-01
7.958910607100760899e+02,1.709132153683583510e-01
7.957583753924951679e+02,1.714599287640605207e-01
7.956255917973059013e+02,1.689915585819723176e-01
7.954927099912001722e+02,1.721372005826169727e-01
7.953597300408696356e+02,1.701380247326612360e-01
7.952266520130062872e+02,1.694444331112480162e-01
7.950934759743017821e+02,1.694525930126764002e-01
7.949602019914481161e+02,1.705093002476530117e-01
7.948268301311371715e+02,1.694525930126764002e-01
7.946933604600606031e+02,1.689752387791155497e-01
7.945597930449102932e+02,1.688895598141174348e-01
7.944261279523781241e+02,1.726961538304617183e-01
7.942923652491559778e+02,1.688569202084038712e-01
7.941585050019355094e+02,1.677186139591433645e-01
7.940245472774087148e+02,1.700401059155205452e-01
7.938904921422673624e+02,1.681674085377048711e-01
7.937563396632032209e+02,1.684815647426979035e-01
7.936220899069082861e+02,1.697830690205262283e-01
7.934877429400742130e+02,1.721331206319027529e-01
7.933532988293928838e+02,1.692445155262524425e-01
7.932187576415562944e+02,1.698483482319533555e-01
7.930841194432559860e+02,1.717047258069122617e-01
7.929493843011840681e+02,1.696198709919584102e-01
7.928145522820321958e+02,1.728103924504592048e-01
7.926796234524922511e+02,1.676247750927168934e-01
7.925445978792561164e+02,1.704154613812265129e-01
7.924094756290154464e+02,1.682449276012745742e-01
7.922742567684623509e+02,1.684570850384127239e-01
7.921389413642884847e+02,1.718230443776239125e-01
7.920035294831856163e+02,1.710723334462119771e-01
7.918680211918457417e+02,1.703093826626574381e-01
7.917324165569606294e+02,1.688202006519761156e-01
7.915967156452220479e+02,1.699829866055218019e-01
